           0  -1.231658   0.000  0.000  0.000   7  7 2.000000
      100000  -1.151851   0.120  0.328  0.000  10  4 61.600000
      200000  -1.323547   0.117  0.323  0.000   7  7 2.000000
      300000  -1.258712   0.105  0.313  0.000  10  5 61.600000
      400000  -1.245365   0.110  0.317  0.000   9  6 14.300000
      500000  -1.182724   0.111  0.317  0.000   8  7 3.100000
      600000  -1.274091   0.111  0.319  0.000   8  7 3.100000
      700000  -1.235730   0.111  0.320  0.000   8  6 3.100000
      800000  -1.234324   0.112  0.320  0.000   8  7 3.100000
      900000  -1.127014   0.113  0.321  0.000   6  7 2.100000
     1000000  -1.297956   0.113  0.321  0.000   8  7 3.100000
     1100000  -1.205818   0.113  0.321  0.000   8  6 3.100000
     1200000  -1.226683   0.112  0.321  0.000   8  7 3.100000
     1300000  -1.198684   0.113  0.321  0.000   8  6 3.100000
     1400000  -1.196187   0.114  0.322  0.000   8  6 3.100000
     1500000  -1.099132   0.114  0.322  0.000   7  6 2.000000
     1600000  -1.235504   0.114  0.322  0.000   8  7 3.100000
     1700000  -1.171680   0.114  0.322  0.000   7  6 2.000000
     1800000  -1.264923   0.115  0.323  0.000   7  7 2.000000
     1900000  -1.239626   0.115  0.323  0.000   8  6 3.100000
     2000000  -1.317084   0.115  0.323  0.000   8  6 3.100000
     2100000  -1.293242   0.115  0.323  0.000   7  7 2.000000
     2200000  -1.264306   0.114  0.323  0.000   8  6 3.100000
     2300000  -1.257243   0.114  0.323  0.000   8  7 3.100000
     2400000  -1.301555   0.114  0.323  0.000   8  7 3.100000
     2500000  -1.152027   0.114  0.323  0.000   8  5 3.100000
     2600000  -1.183364   0.114  0.323  0.000   8  7 3.100000
     2700000  -1.297688   0.114  0.323  0.000   8  7 3.100000
     2800000  -1.195585   0.114  0.322  0.000   8  7 3.100000
     2900000  -1.093270   0.114  0.323  0.000   7  6 2.000000
     3000000  -1.174970   0.114  0.323  0.000   8  7 3.100000
     3100000  -1.281887   0.114  0.323  0.000   8  6 3.100000
     3200000  -1.253970   0.114  0.323  0.000   8  7 3.100000
     3300000  -1.202670   0.114  0.323  0.000   7  7 2.000000
     3400000  -1.152324   0.114  0.324  0.000   8  6 3.100000
     3500000  -1.141046   0.115  0.324  0.000   9  5 14.300000
     3600000  -1.298667   0.115  0.324  0.000  11  4 248.100000
     3700000  -1.297276   0.116  0.324  0.000  11  4 248.100000
     3800000  -1.301183   0.116  0.324  0.000  10  5 61.600000
     3900000  -1.237174   0.116  0.324  0.000   9  5 14.300000
     4000000  -1.233956   0.116  0.324  0.000   9  6 14.300000
     4100000  -1.151693   0.116  0.323  0.000   9  6 14.300000
     4200000  -1.177007   0.116  0.323  0.000   9  6 14.300000
     4300000  -1.275737   0.116  0.324  0.000   9  6 14.300000
     4400000  -1.163674   0.116  0.323  0.000   9  5 14.300000
     4500000  -1.122507   0.117  0.323  0.000   9  5 14.300000
     4600000  -1.214423   0.117  0.323  0.000   9  5 14.300000
     4700000  -1.225992   0.116  0.323  0.000   9  4 14.300000
     4800000  -1.305753   0.115  0.322  0.000  10  5 61.600000
     4900000  -1.252358   0.115  0.321  0.000  10  5 61.600000
     5000000  -1.296472   0.114  0.320  0.000  10  5 61.600000
     5100000  -1.182344   0.114  0.320  0.000  10  4 61.600000
     5200000  -1.224226   0.114  0.320  0.000  10  5 61.600000
     5300000  -1.278789   0.114  0.320  0.000  10  5 61.600000
     5400000  -1.302104   0.114  0.320  0.000  10  5 61.600000
     5500000  -1.206531   0.114  0.320  0.000   9  5 14.300000
     5600000  -1.275014   0.114  0.320  0.000  10  4 61.600000
     5700000  -1.194588   0.114  0.320  0.000   8  6 3.100000
     5800000  -1.218958   0.115  0.320  0.000   9  6 14.300000
     5900000  -1.200960   0.115  0.321  0.000   7  7 2.000000
     6000000  -1.224127   0.115  0.321  0.000   9  6 14.300000
     6100000  -1.302592   0.115  0.321  0.000   9  6 14.300000
     6200000  -1.150696   0.115  0.321  0.000   7  6 2.000000
     6300000  -1.285495   0.116  0.321  0.000   9  6 14.300000
     6400000  -1.319118   0.116  0.321  0.000   8  6 3.100000
